#node	identifier	category	term ID	term description
GNB1	9606.ENSP00000367872	Reactome	HSA-112315	Transmission across Chemical Synapses
GNB1	9606.ENSP00000367872	Reactome	HSA-112316	Neuronal System
GNB1	9606.ENSP00000367872	Reactome	HSA-1296041	Activation of G protein gated Potassium channels
GNB1	9606.ENSP00000367872	Reactome	HSA-1296059	G protein gated Potassium channels
GNB1	9606.ENSP00000367872	Reactome	HSA-1296065	Inwardly rectifying K+ channels
GNB1	9606.ENSP00000367872	Reactome	HSA-1296071	Potassium Channels
GNB1	9606.ENSP00000367872	Reactome	HSA-1430728	Metabolism
GNB1	9606.ENSP00000367872	Reactome	HSA-162582	Signal Transduction
GNB1	9606.ENSP00000367872	Reactome	HSA-163359	Glucagon signaling in metabolic regulation
GNB1	9606.ENSP00000367872	Reactome	HSA-163685	Integration of energy metabolism
GNB1	9606.ENSP00000367872	Reactome	HSA-1643685	Disease
GNB1	9606.ENSP00000367872	Reactome	HSA-195721	Signaling by WNT
GNB1	9606.ENSP00000367872	Reactome	HSA-202040	G-protein activation
GNB1	9606.ENSP00000367872	Reactome	HSA-2187338	Visual phototransduction
GNB1	9606.ENSP00000367872	Reactome	HSA-2485179	Activation of the phototransduction cascade
GNB1	9606.ENSP00000367872	Reactome	HSA-2514856	The phototransduction cascade
GNB1	9606.ENSP00000367872	Reactome	HSA-2514859	Inactivation, recovery and regulation of the phototransduction cascade
GNB1	9606.ENSP00000367872	Reactome	HSA-2980736	Peptide hormone metabolism
GNB1	9606.ENSP00000367872	Reactome	HSA-372790	Signaling by GPCR
GNB1	9606.ENSP00000367872	Reactome	HSA-373080	Class B/2 (Secretin family receptors)
GNB1	9606.ENSP00000367872	Reactome	HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
GNB1	9606.ENSP00000367872	Reactome	HSA-381753	Olfactory Signaling Pathway
GNB1	9606.ENSP00000367872	Reactome	HSA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)
GNB1	9606.ENSP00000367872	Reactome	HSA-382551	Transport of small molecules
GNB1	9606.ENSP00000367872	Reactome	HSA-3858494	Beta-catenin independent WNT signaling
GNB1	9606.ENSP00000367872	Reactome	HSA-388396	GPCR downstream signalling
GNB1	9606.ENSP00000367872	Reactome	HSA-390466	Chaperonin-mediated protein folding
GNB1	9606.ENSP00000367872	Reactome	HSA-391251	Protein folding
GNB1	9606.ENSP00000367872	Reactome	HSA-392170	ADP signalling through P2Y purinoceptor 12
GNB1	9606.ENSP00000367872	Reactome	HSA-392451	G beta:gamma signalling through PI3Kgamma
GNB1	9606.ENSP00000367872	Reactome	HSA-392499	Metabolism of proteins
GNB1	9606.ENSP00000367872	Reactome	HSA-392518	Signal amplification
GNB1	9606.ENSP00000367872	Reactome	HSA-392851	Prostacyclin signalling through prostacyclin receptor
GNB1	9606.ENSP00000367872	Reactome	HSA-397795	G-protein beta:gamma signalling
GNB1	9606.ENSP00000367872	Reactome	HSA-400042	Adrenaline,noradrenaline inhibits insulin secretion
GNB1	9606.ENSP00000367872	Reactome	HSA-400508	Incretin synthesis, secretion, and inactivation
GNB1	9606.ENSP00000367872	Reactome	HSA-4086398	Ca2+ pathway
GNB1	9606.ENSP00000367872	Reactome	HSA-416476	G alpha (q) signalling events
GNB1	9606.ENSP00000367872	Reactome	HSA-416482	G alpha (12/13) signalling events
GNB1	9606.ENSP00000367872	Reactome	HSA-418217	G beta:gamma signalling through PLC beta
GNB1	9606.ENSP00000367872	Reactome	HSA-418346	Platelet homeostasis
GNB1	9606.ENSP00000367872	Reactome	HSA-418555	G alpha (s) signalling events
GNB1	9606.ENSP00000367872	Reactome	HSA-418592	ADP signalling through P2Y purinoceptor 1
GNB1	9606.ENSP00000367872	Reactome	HSA-418594	G alpha (i) signalling events
GNB1	9606.ENSP00000367872	Reactome	HSA-418597	G alpha (z) signalling events
GNB1	9606.ENSP00000367872	Reactome	HSA-420092	Glucagon-type ligand receptors
GNB1	9606.ENSP00000367872	Reactome	HSA-422356	Regulation of insulin secretion
GNB1	9606.ENSP00000367872	Reactome	HSA-428930	Thromboxane signalling through TP receptor
GNB1	9606.ENSP00000367872	Reactome	HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins
GNB1	9606.ENSP00000367872	Reactome	HSA-445717	Aquaporin-mediated transport
GNB1	9606.ENSP00000367872	Reactome	HSA-451326	Activation of kainate receptors upon glutamate binding
GNB1	9606.ENSP00000367872	Reactome	HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)
GNB1	9606.ENSP00000367872	Reactome	HSA-500657	Presynaptic function of Kainate receptors
GNB1	9606.ENSP00000367872	Reactome	HSA-500792	GPCR ligand binding
GNB1	9606.ENSP00000367872	Reactome	HSA-5663205	Infectious disease
GNB1	9606.ENSP00000367872	Reactome	HSA-6814122	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding
GNB1	9606.ENSP00000367872	Reactome	HSA-76002	Platelet activation, signaling and aggregation
GNB1	9606.ENSP00000367872	Reactome	HSA-8939211	ESR-mediated signaling
GNB1	9606.ENSP00000367872	Reactome	HSA-8964315	G beta:gamma signalling through BTK
GNB1	9606.ENSP00000367872	Reactome	HSA-8964616	G beta:gamma signalling through CDC42
GNB1	9606.ENSP00000367872	Reactome	HSA-9006931	Signaling by Nuclear Receptors
GNB1	9606.ENSP00000367872	Reactome	HSA-9009391	Extra-nuclear estrogen signaling
GNB1	9606.ENSP00000367872	Reactome	HSA-9634597	GPER1 signaling
GNB1	9606.ENSP00000367872	Reactome	HSA-9658195	Leishmania infection
GNB1	9606.ENSP00000367872	Reactome	HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production
GNB1	9606.ENSP00000367872	Reactome	HSA-9662851	Anti-inflammatory response favouring Leishmania parasite infection
GNB1	9606.ENSP00000367872	Reactome	HSA-9664433	Leishmania parasite growth and survival
GNB1	9606.ENSP00000367872	Reactome	HSA-9709957	Sensory Perception
GNB1	9606.ENSP00000367872	Reactome	HSA-9717189	Sensory perception of taste
GNB1	9606.ENSP00000367872	Reactome	HSA-9717207	Sensory perception of sweet, bitter, and umami (glutamate) taste
GNB1	9606.ENSP00000367872	Reactome	HSA-977443	GABA receptor activation
GNB1	9606.ENSP00000367872	Reactome	HSA-977444	GABA B receptor activation
GNB1	9606.ENSP00000367872	Reactome	HSA-991365	Activation of GABAB receptors
GNB1	9606.ENSP00000367872	Reactome	HSA-997272	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits
GNB1	9606.ENSP00000367872	WikiPathways	WP1602	Nicotine effect on dopaminergic neurons
GNB1	9606.ENSP00000367872	WikiPathways	WP2032	Thyroid stimulating hormone (TSH) signaling pathway
GNB1	9606.ENSP00000367872	WikiPathways	WP2355	Corticotropin-releasing hormone signaling pathway
GNB1	9606.ENSP00000367872	WikiPathways	WP289	Myometrial relaxation and contraction pathways
GNB1	9606.ENSP00000367872	WikiPathways	WP35	G protein signaling pathways
GNB1	9606.ENSP00000367872	WikiPathways	WP3929	Chemokine signaling pathway
GNB1	9606.ENSP00000367872	WikiPathways	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway
GNB1	9606.ENSP00000367872	WikiPathways	WP4172	PI3K-Akt signaling pathway
GNB1	9606.ENSP00000367872	WikiPathways	WP4223	Ras signaling
GNB1	9606.ENSP00000367872	WikiPathways	WP536	Calcium regulation in cardiac cells
GNB1	9606.ENSP00000367872	WikiPathways	WP712	Estrogen signaling pathway
GNB1	9606.ENSP00000367872	DISEASES	DOID:0050177	Monogenic disease
GNB1	9606.ENSP00000367872	DISEASES	DOID:0050736	Autosomal dominant disease
GNB1	9606.ENSP00000367872	DISEASES	DOID:0050739	Autosomal genetic disease
GNB1	9606.ENSP00000367872	DISEASES	DOID:0060037	Developmental disorder of mental health
GNB1	9606.ENSP00000367872	DISEASES	DOID:0060038	Specific developmental disorder
GNB1	9606.ENSP00000367872	DISEASES	DOID:0060307	Autosomal dominant non-syndromic intellectual disability
GNB1	9606.ENSP00000367872	DISEASES	DOID:0070072	Autosomal dominant non-syndromic intellectual disability 42
GNB1	9606.ENSP00000367872	DISEASES	DOID:1059	Intellectual disability
GNB1	9606.ENSP00000367872	DISEASES	DOID:150	Disease of mental health
GNB1	9606.ENSP00000367872	DISEASES	DOID:4	Disease
GNB1	9606.ENSP00000367872	DISEASES	DOID:630	Genetic disease
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000042	Animal
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000081	Reproductive system
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000083	Female reproductive system
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000142	Brain
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000227	Central nervous system
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000282	Head
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000345	Digestive gland
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000522	Gland
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000580	Blood cancer cell
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000759	Liver
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000785	Lymphoma cell
GNB1	9606.ENSP00000367872	TISSUES	BTO:0000887	Muscle
GNB1	9606.ENSP00000367872	TISSUES	BTO:0001424	Uterus
GNB1	9606.ENSP00000367872	TISSUES	BTO:0001484	Nervous system
GNB1	9606.ENSP00000367872	TISSUES	BTO:0001485	Muscular system
GNB1	9606.ENSP00000367872	TISSUES	BTO:0001488	Endocrine gland
GNB1	9606.ENSP00000367872	TISSUES	BTO:0001489	Whole body
GNB1	9606.ENSP00000367872	TISSUES	BTO:0001491	Viscus
GNB1	9606.ENSP00000367872	TISSUES	BTO:0001690	B-cell lymphoma cell
GNB1	9606.ENSP00000367872	TISSUES	BTO:0003091	Urogenital system
GNB1	9606.ENSP00000367872	TISSUES	BTO:0003099	Internal female genital organ
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0001750	Photoreceptor outer segment
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0005622	Intracellular
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0005737	Cytoplasm
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0005829	Cytosol
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0005834	Heterotrimeric G-protein complex
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0005886	Plasma membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0005929	Cilium
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0009898	Cytoplasmic side of plasma membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0016020	Membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0019897	Extrinsic component of plasma membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0019898	Extrinsic component of membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0031234	Extrinsic component of cytoplasmic side of plasma membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0032991	Protein-containing complex
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0042995	Cell projection
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0043005	Neuron projection
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0043226	Organelle
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0071944	Cell periphery
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0097381	Photoreceptor disc membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0097730	Non-motile cilium
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0097731	9+0 non-motile cilium
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0097733	Photoreceptor cell cilium
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0098552	Side of membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0098562	Cytoplasmic side of membrane
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0098796	Membrane protein complex
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:1902494	Catalytic complex
GNB1	9606.ENSP00000367872	COMPARTMENTS	GOCC:1905360	GTPase complex
GNB1	9606.ENSP00000367872	Monarch	EFO:0004302	Anthropometric measurement
GNB1	9606.ENSP00000367872	Monarch	EFO:0004303	Vital signs
GNB1	9606.ENSP00000367872	Monarch	EFO:0004324	Body weights and measures
GNB1	9606.ENSP00000367872	Monarch	EFO:0004325	Blood pressure
GNB1	9606.ENSP00000367872	Monarch	EFO:0004340	Body mass index
GNB1	9606.ENSP00000367872	Monarch	EFO:0004747	Protein measurement
GNB1	9606.ENSP00000367872	Monarch	EFO:0006335	Systolic blood pressure
GNB1	9606.ENSP00000367872	Monarch	EFO:0006336	Diastolic blood pressure
GNB1	9606.ENSP00000367872	Monarch	EFO:0007937	Blood protein measurement
GNB1	9606.ENSP00000367872	Monarch	HP:0000077	Abnormality of the kidney
GNB1	9606.ENSP00000367872	Monarch	HP:0000079	Abnormality of the urinary system
GNB1	9606.ENSP00000367872	Monarch	HP:0000118	Phenotypic abnormality
GNB1	9606.ENSP00000367872	Monarch	HP:0000119	Abnormality of the genitourinary system
GNB1	9606.ENSP00000367872	Monarch	HP:0000126	Hydronephrosis
GNB1	9606.ENSP00000367872	Monarch	HP:0000152	Abnormality of head or neck
GNB1	9606.ENSP00000367872	Monarch	HP:0000153	Abnormality of the mouth
GNB1	9606.ENSP00000367872	Monarch	HP:0000163	Abnormal oral cavity morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0000174	Abnormal palate morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0000175	Cleft palate
GNB1	9606.ENSP00000367872	Monarch	HP:0000202	Oral cleft
GNB1	9606.ENSP00000367872	Monarch	HP:0000218	High palate
GNB1	9606.ENSP00000367872	Monarch	HP:0000234	Abnormality of the head
GNB1	9606.ENSP00000367872	Monarch	HP:0000271	Abnormality of the face
GNB1	9606.ENSP00000367872	Monarch	HP:0000356	Abnormality of the outer ear
GNB1	9606.ENSP00000367872	Monarch	HP:0000377	Abnormal pinna morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0000396	Overfolded helix
GNB1	9606.ENSP00000367872	Monarch	HP:0000478	Abnormality of the eye
GNB1	9606.ENSP00000367872	Monarch	HP:0000486	Strabismus
GNB1	9606.ENSP00000367872	Monarch	HP:0000496	Abnormality of eye movement
GNB1	9606.ENSP00000367872	Monarch	HP:0000504	Abnormality of vision
GNB1	9606.ENSP00000367872	Monarch	HP:0000505	Visual impairment
GNB1	9606.ENSP00000367872	Monarch	HP:0000549	Abnormal conjugate eye movement
GNB1	9606.ENSP00000367872	Monarch	HP:0000598	Abnormality of the ear
GNB1	9606.ENSP00000367872	Monarch	HP:0000617	Abnormality of ocular smooth pursuit
GNB1	9606.ENSP00000367872	Monarch	HP:0000639	Nystagmus
GNB1	9606.ENSP00000367872	Monarch	HP:0000707	Abnormality of the nervous system
GNB1	9606.ENSP00000367872	Monarch	HP:0000708	Behavioral abnormality
GNB1	9606.ENSP00000367872	Monarch	HP:0000750	Delayed speech and language development
GNB1	9606.ENSP00000367872	Monarch	HP:0000765	Abnormal thorax morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0000766	Abnormal sternum morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0000767	Pectus excavatum
GNB1	9606.ENSP00000367872	Monarch	HP:0000924	Abnormality of the skeletal system
GNB1	9606.ENSP00000367872	Monarch	HP:0001249	Intellectual disability
GNB1	9606.ENSP00000367872	Monarch	HP:0001250	Seizure
GNB1	9606.ENSP00000367872	Monarch	HP:0001252	Hypotonia
GNB1	9606.ENSP00000367872	Monarch	HP:0001263	Global developmental delay
GNB1	9606.ENSP00000367872	Monarch	HP:0001276	Hypertonia
GNB1	9606.ENSP00000367872	Monarch	HP:0001288	Gait disturbance
GNB1	9606.ENSP00000367872	Monarch	HP:0001290	Generalized hypotonia
GNB1	9606.ENSP00000367872	Monarch	HP:0001311	Abnormal nervous system electrophysiology
GNB1	9606.ENSP00000367872	Monarch	HP:0001507	Growth abnormality
GNB1	9606.ENSP00000367872	Monarch	HP:0001508	Failure to thrive
GNB1	9606.ENSP00000367872	Monarch	HP:0001510	Growth delay
GNB1	9606.ENSP00000367872	Monarch	HP:0001871	Abnormality of blood and blood-forming tissues
GNB1	9606.ENSP00000367872	Monarch	HP:0001881	Abnormal leukocyte morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0001909	Leukemia
GNB1	9606.ENSP00000367872	Monarch	HP:0002011	Morphological central nervous system abnormality
GNB1	9606.ENSP00000367872	Monarch	HP:0002060	Abnormal cerebral morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0002069	Bilateral tonic-clonic seizure
GNB1	9606.ENSP00000367872	Monarch	HP:0002126	Polymicrogyria
GNB1	9606.ENSP00000367872	Monarch	HP:0002167	Neurological speech impairment
GNB1	9606.ENSP00000367872	Monarch	HP:0002269	Abnormality of neuronal migration
GNB1	9606.ENSP00000367872	Monarch	HP:0002353	EEG abnormality
GNB1	9606.ENSP00000367872	Monarch	HP:0002376	Developmental regression
GNB1	9606.ENSP00000367872	Monarch	HP:0002384	Focal impaired awareness seizure
GNB1	9606.ENSP00000367872	Monarch	HP:0002463	Language impairment
GNB1	9606.ENSP00000367872	Monarch	HP:0002474	Expressive language delay
GNB1	9606.ENSP00000367872	Monarch	HP:0002488	Acute leukemia
GNB1	9606.ENSP00000367872	Monarch	HP:0002509	Limb hypertonia
GNB1	9606.ENSP00000367872	Monarch	HP:0002536	Abnormal cortical gyration
GNB1	9606.ENSP00000367872	Monarch	HP:0002538	Abnormal cerebral cortex morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0002540	Inability to walk
GNB1	9606.ENSP00000367872	Monarch	HP:0002664	Neoplasm
GNB1	9606.ENSP00000367872	Monarch	HP:0002715	Abnormality of the immune system
GNB1	9606.ENSP00000367872	Monarch	HP:0002863	Myelodysplasia
GNB1	9606.ENSP00000367872	Monarch	HP:0003011	Abnormality of the musculature
GNB1	9606.ENSP00000367872	Monarch	HP:0003808	Abnormal muscle tone
GNB1	9606.ENSP00000367872	Monarch	HP:0004323	Abnormality of body weight
GNB1	9606.ENSP00000367872	Monarch	HP:0004325	Decreased body weight
GNB1	9606.ENSP00000367872	Monarch	HP:0004377	Hematological neoplasm
GNB1	9606.ENSP00000367872	Monarch	HP:0006721	Acute lymphoblastic leukemia
GNB1	9606.ENSP00000367872	Monarch	HP:0007359	Focal-onset seizure
GNB1	9606.ENSP00000367872	Monarch	HP:0007772	Impaired smooth pursuit
GNB1	9606.ENSP00000367872	Monarch	HP:0008544	Abnormally folded helix
GNB1	9606.ENSP00000367872	Monarch	HP:0008947	Infantile muscular hypotonia
GNB1	9606.ENSP00000367872	Monarch	HP:0009121	Abnormal axial skeleton morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0009127	Abnormality of the musculature of the limbs
GNB1	9606.ENSP00000367872	Monarch	HP:0010841	Multifocal epileptiform discharges
GNB1	9606.ENSP00000367872	Monarch	HP:0010935	Abnormality of the upper urinary tract
GNB1	9606.ENSP00000367872	Monarch	HP:0010944	Abnormal renal pelvis morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0010946	Dilatation of the renal pelvis
GNB1	9606.ENSP00000367872	Monarch	HP:0010987	Abnormal cellular immune system morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0011039	Abnormal helix morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0011146	Dialeptic seizure
GNB1	9606.ENSP00000367872	Monarch	HP:0011182	Interictal epileptiform activity
GNB1	9606.ENSP00000367872	Monarch	HP:0011185	EEG with focal epileptiform discharges
GNB1	9606.ENSP00000367872	Monarch	HP:0011198	EEG with generalized epileptiform discharges
GNB1	9606.ENSP00000367872	Monarch	HP:0011446	Abnormality of higher mental function
GNB1	9606.ENSP00000367872	Monarch	HP:0011458	Abdominal symptom
GNB1	9606.ENSP00000367872	Monarch	HP:0011793	Neoplasm by anatomical site
GNB1	9606.ENSP00000367872	Monarch	HP:0011804	Abnormal muscle physiology
GNB1	9606.ENSP00000367872	Monarch	HP:0011805	Abnormal skeletal muscle morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0011842	Abnormal skeletal morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0011968	Feeding difficulties
GNB1	9606.ENSP00000367872	Monarch	HP:0012210	Abnormal renal morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0012373	Abnormal eye physiology
GNB1	9606.ENSP00000367872	Monarch	HP:0012443	Abnormality of brain morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0012447	Abnormal myelination
GNB1	9606.ENSP00000367872	Monarch	HP:0012448	Delayed myelination
GNB1	9606.ENSP00000367872	Monarch	HP:0012547	Abnormal involuntary eye movements
GNB1	9606.ENSP00000367872	Monarch	HP:0012638	Abnormal nervous system physiology
GNB1	9606.ENSP00000367872	Monarch	HP:0012639	Abnormal nervous system morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0012758	Neurodevelopmental delay
GNB1	9606.ENSP00000367872	Monarch	HP:0012759	Neurodevelopmental abnormality
GNB1	9606.ENSP00000367872	Monarch	HP:0025031	Abnormality of the digestive system
GNB1	9606.ENSP00000367872	Monarch	HP:0025032	Abnormality of digestive system physiology
GNB1	9606.ENSP00000367872	Monarch	HP:0025373	Interictal EEG abnormality
GNB1	9606.ENSP00000367872	Monarch	HP:0030178	Abnormality of central nervous system electrophysiology
GNB1	9606.ENSP00000367872	Monarch	HP:0031703	Abnormal ear morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0031816	Abnormal oral morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0032251	Abnormal immune system morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0033127	Abnormality of the musculoskeletal system
GNB1	9606.ENSP00000367872	Monarch	HP:0040064	Abnormality of limbs
GNB1	9606.ENSP00000367872	Monarch	HP:0100022	Abnormality of movement
GNB1	9606.ENSP00000367872	Monarch	HP:0100543	Cognitive impairment
GNB1	9606.ENSP00000367872	Monarch	HP:0100547	Abnormal forebrain morphology
GNB1	9606.ENSP00000367872	Monarch	HP:0100704	Cerebral visual impairment
GNB1	9606.ENSP00000367872	UniProt Keywords	KW-0007	Acetylation
GNB1	9606.ENSP00000367872	UniProt Keywords	KW-0025	Alternative splicing
GNB1	9606.ENSP00000367872	UniProt Keywords	KW-0597	Phosphoprotein
GNB1	9606.ENSP00000367872	UniProt Keywords	KW-0677	Repeat
GNB1	9606.ENSP00000367872	UniProt Keywords	KW-0807	Transducer
GNB1	9606.ENSP00000367872	UniProt Keywords	KW-0853	WD repeat
GNB1	9606.ENSP00000367872	InterPro	IPR001632	G-protein, beta subunit
GNB1	9606.ENSP00000367872	InterPro	IPR001680	WD40 repeat
GNB1	9606.ENSP00000367872	InterPro	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
GNB1	9606.ENSP00000367872	InterPro	IPR016346	Guanine nucleotide-binding protein, beta subunit
GNB1	9606.ENSP00000367872	InterPro	IPR019775	WD40 repeat, conserved site
GNB1	9606.ENSP00000367872	InterPro	IPR020472	G-protein beta WD-40 repeat
GNB1	9606.ENSP00000367872	InterPro	IPR036322	WD40-repeat-containing domain superfamily
GNB1	9606.ENSP00000367872	SMART	SM00320	WD40 repeats
GNG2	9606.ENSP00000334448	GO Process	GO:0007154	Cell communication
GNG2	9606.ENSP00000334448	GO Process	GO:0007165	Signal transduction
GNG2	9606.ENSP00000334448	GO Process	GO:0007186	G protein-coupled receptor signaling pathway
GNG2	9606.ENSP00000334448	GO Process	GO:0007188	Adenylate cyclase-modulating G protein-coupled receptor signaling pathway
GNG2	9606.ENSP00000334448	GO Process	GO:0007189	Adenylate cyclase-activating G protein-coupled receptor signaling pathway
GNG2	9606.ENSP00000334448	GO Process	GO:0007191	Adenylate cyclase-activating dopamine receptor signaling pathway
GNG2	9606.ENSP00000334448	GO Process	GO:0007212	Dopamine receptor signaling pathway
GNG2	9606.ENSP00000334448	GO Process	GO:0008283	Cell population proliferation
GNG2	9606.ENSP00000334448	GO Process	GO:0009719	Response to endogenous stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0009725	Response to hormone
GNG2	9606.ENSP00000334448	GO Process	GO:0009987	Cellular process
GNG2	9606.ENSP00000334448	GO Process	GO:0010033	Response to organic substance
GNG2	9606.ENSP00000334448	GO Process	GO:0010243	Response to organonitrogen compound
GNG2	9606.ENSP00000334448	GO Process	GO:0014070	Response to organic cyclic compound
GNG2	9606.ENSP00000334448	GO Process	GO:0023052	Signaling
GNG2	9606.ENSP00000334448	GO Process	GO:0032870	Cellular response to hormone stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0034694	Response to prostaglandin
GNG2	9606.ENSP00000334448	GO Process	GO:0034695	Response to prostaglandin E
GNG2	9606.ENSP00000334448	GO Process	GO:0042221	Response to chemical
GNG2	9606.ENSP00000334448	GO Process	GO:0048144	Fibroblast proliferation
GNG2	9606.ENSP00000334448	GO Process	GO:0050789	Regulation of biological process
GNG2	9606.ENSP00000334448	GO Process	GO:0050794	Regulation of cellular process
GNG2	9606.ENSP00000334448	GO Process	GO:0050896	Response to stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0051716	Cellular response to stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0065007	Biological regulation
GNG2	9606.ENSP00000334448	GO Process	GO:0070887	Cellular response to chemical stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0071310	Cellular response to organic substance
GNG2	9606.ENSP00000334448	GO Process	GO:0071379	Cellular response to prostaglandin stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0071380	Cellular response to prostaglandin E stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0071407	Cellular response to organic cyclic compound
GNG2	9606.ENSP00000334448	GO Process	GO:0071417	Cellular response to organonitrogen compound
GNG2	9606.ENSP00000334448	GO Process	GO:0071495	Cellular response to endogenous stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0071867	Response to monoamine
GNG2	9606.ENSP00000334448	GO Process	GO:0071868	Cellular response to monoamine stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0071869	Response to catecholamine
GNG2	9606.ENSP00000334448	GO Process	GO:0071870	Cellular response to catecholamine stimulus
GNG2	9606.ENSP00000334448	GO Process	GO:0097305	Response to alcohol
GNG2	9606.ENSP00000334448	GO Process	GO:0097306	Cellular response to alcohol
GNG2	9606.ENSP00000334448	GO Process	GO:1901654	Response to ketone
GNG2	9606.ENSP00000334448	GO Process	GO:1901655	Cellular response to ketone
GNG2	9606.ENSP00000334448	GO Process	GO:1901698	Response to nitrogen compound
GNG2	9606.ENSP00000334448	GO Process	GO:1901699	Cellular response to nitrogen compound
GNG2	9606.ENSP00000334448	GO Process	GO:1901700	Response to oxygen-containing compound
GNG2	9606.ENSP00000334448	GO Process	GO:1901701	Cellular response to oxygen-containing compound
GNG2	9606.ENSP00000334448	GO Process	GO:1903350	Response to dopamine
GNG2	9606.ENSP00000334448	GO Process	GO:1903351	Cellular response to dopamine
GNG2	9606.ENSP00000334448	GO Function	GO:0005488	Binding
